"","taxon","(Intercept)","diseaseMS","sexM","age","bmi"
"1264","Enterorhabdus caecimuris",0.395390611170058,0.132726934128247,0.37601187878108,0.0994153178533351,0.0701089446257642
"1265","Edwardsiella ictaluri",0.365220250260904,0.116368217391451,0.214900260134857,0.136685767096793,0.400337664982222
"1266","Sphingobacterium wenxiniae",0.0912299715279565,0.0272938751318912,0.294857154124147,0.225925204568056,0.0375974529104492
"1267","Streptomyces albulus",0.1362669696949,0.164048551866883,0.516116829146819,0.141809817536858,0.101091602018637
"1268","Streptococcus infantis",0.374287815278659,0.116788600684624,0.0282662689247524,0.219294842821616,0.190082146358132
"1269","Deinococcus geothermalis",0.0226063583902483,0.023063492459473,0.115054410901488,0.0655013196031119,0.0648560135298639
"1270","Treponema vincentii",0.224771622822741,0.231497889907736,0.415856042083265,1.15641642687642,0.331064183888866
"1271","Megasphaera genomosp. type_1",0.0294866130752926,0.1342515021644,0.040671744969744,0.059122295288392,0.0221755300547712
"1272","Macrococcus caseolyticus",0.380575100534024,0.0651788697500189,0.445931733660777,0.339183830842049,0.177915280480434
"1273","Plesiomonas shigelloides",0.455913181804891,0.164202770885589,0.431842436069891,0.324162874593692,0.373938907547238
"1274","Aquabacterium parvum",0.065843599881048,0.118873645874099,0.35786601911009,0.136847492361064,0.128524144961736
"1275","Capnocytophaga sp. oral taxon 329",0.0856484099403787,0.110236402803845,0.412906463761945,0.173924231808508,0.0566901439470488
"1276","Shewanella pealeana",0.324179242169171,0.017444650741171,0.204178449697435,0.206613296576526,0.334734369236714
"1277","Actinomyces sp. oral taxon 181",0.228074587076915,0.0575305898999606,0.152529942849558,0.115495490476612,0.397819377134005
"1278","Actinomyces sp. oral taxon 448",0.0211386550255305,0.107791154035595,0.0676237416684667,0.139562940633408,0.130335102124564
"1279","Atopobium sp. oral taxon 199",0.282713060961623,0.519459325710359,0.310746448010515,0.197998152784081,0.249766662254341
"1280","Leptotrichia sp. oral taxon 212",0.26536048128365,0.309605787080098,0.174252327534301,0.103288570786032,0.169539276041663
"1281","Peptoniphilus sp. oral taxon 375",0.0231869955458493,0.0698944910787711,0.172502513837775,0.0451174392467722,0.108528286252813
"1282","Prevotella sp. oral taxon 473",0.148966739243423,0.129535964915628,0.186718558217908,0.229272924886649,0.0266669811236198
"1283","Actinobaculum sp. oral taxon 183",0.104655985486379,0.0457572928434855,0.0740871351843374,0.0433031837254965,0
"1284","Lachnospiraceae bacterium oral taxon 500",0.028831140708224,0.113648866205097,0.227243868790908,0.080550872175251,0.067061873104084
"1285","Lonsdalea quercina",0.356689824902465,0.140033747377622,0,0.301715182726461,0.101870583148249
"1286","Waddlia chondrophila",0.0657199933600444,0.146154418158813,0,0.0120674417423726,0.100639681805918
"1287","Nitratireductor indicus",0.0606671232976588,0.151031841599457,0.510312027831036,0.61505512040291,0.230224913507355
"1288","Haemophilus influenzae",0.453907144675788,0,0.0992282808331739,0.19783536629242,0.305222395864345
"1289","Avibacterium paragallinarum",0.436671983830642,0.126817204177439,0.29435901928683,0.32082825112508,0.309196448926748
"1290","Haemophilus parainfluenzae",0.124854809472273,0,0.0346633539849878,0.00897312810896147,0.133148591084339
"1291","[Haemophilus] ducreyi",0.263410435852325,0.140224464533357,0.179672815599722,0.227107885535063,0.442475403069569
"1292","Histophilus somni",0.363760449587147,0.678757705280955,0.425470598262765,0.313473352811783,0.259004873297416
"1293","Aggregatibacter aphrophilus",0.123753778068355,0.0580131742508628,0.122610970605291,0.0573343888935439,0.1146929793287
"1294","Bacteroides paurosaccharolyticus",0.115531743743014,0.110630311022103,0.188308845574413,0.19582092107907,0.00683174457733445
"1295","[Haemophilus] parasuis",0.359231487092303,0.203042946930437,0.199277648695201,0.411298965224816,0.280002085493478
"1296","Lachnospiraceae bacterium 2_1_46FAA",0.212908927539151,0.0215564865859489,0.0450687492927155,0.116180359965897,0
"1297","Collinsella aerofaciens",0.0394816242555443,0.0237797702229067,0,0.0258083450476248,0.00879160909113101
"1298","Pasteurella multocida",0.671614025045102,0.325907889553943,0.347002971055764,0.790388692036788,0.259673152080447
"1299","Pseudomonas balearica",0.637967252279131,0.0318296015165353,0.585174129491272,0.291355537141173,0.478024462303518
"1300","Gallibacterium anatis",0.449500304797838,0.111194920214624,0.148456767167425,0.356223922927095,0.241090623549983
"1301","Pasteurella bettyae",0.113089886621509,0.185188401397187,0.0405708910245464,0.109536716420886,0.0891384182824728
"1302","Rodentibacter pneumotropicus",0.302058875937714,0.445390455252528,0.388883238896914,0.177891792646463,0.219080979558561
"1303","Mannheimia haemolytica",0.297121552110401,0.19611970950116,0.37920345007488,0.285250920427048,0.0435186801269436
"1304","Alloprevotella tannerae",0.072087221484082,0.0279568890245687,0.0333291565478488,0.0883811801546814,0.0178247990804799
"1305","Prevotella enoeca",0.276455065173333,0.117165965187659,0,0.596157439466744,0
"1306","Bifidobacterium callitrichos",0,0.0570455920209457,0.431966670214188,0,0.0686597735095226
"1307","Bifidobacterium saguini",0.0983982670659501,0.00978672261652342,0.135000010135994,0,0.0135191488677306
"1308","Bifidobacterium stellenboschense",0.282503654984538,0,0.0200886118633868,0.0874459458785514,0.202657960438681
"1309","Bifidobacterium biavatii",0.117664736389524,0.0217459235552089,0.0559687834295728,0.0257882768542193,0.107961028902567
"1310","Campylobacter hominis",0.132415526312893,0.0502711047101568,0.0290291549065976,0.037644731418646,0.264550062213612
"1311","Myroides odoratimimus",0.470163524853416,0.0408288785363739,0.0734360307296105,0.222095121841349,0.209182376192001
"1312","Prevotella bryantii",0.0331444307061551,0.141120205883758,0,0.0269376581600176,0
"1313","Bifidobacterium subtile",0.17625599050151,0.0343082133045809,0.271091268073236,0.66929492860535,0.0432094830077589
"1314","Prevotella albensis",0.112844571928427,0.170431821162833,0,0.272614484111449,0
"1315","Succinispira mobilis",0.0509956553196406,0.205257365805208,0.337751236943479,0.0634016293772605,0.0722940937264031
"1316","Parascardovia denticolens",0,0.0662371478260748,0.167916411254856,0.626732457877847,0.104264386139402
"1317","Scardovia inopinata",0.116292062495066,0.02454270606773,0.516404279366235,0.157062405340905,0.0889576580029717
"1318","Bifidobacterium gallicum",0.349547013238038,0.10322700425399,0.431405844561745,0.472408626914142,0.127153856237375
"1319","Bifidobacterium gallinarum",0.10147321931348,0.040325975445174,0.32761463240522,0,0.0759467155917511
"1320","Ralstonia sp. PBA",0.695203956378064,0.195725288997742,0.269479562056538,0.155428439491545,0
"1321","Denitrobacterium detoxificans",0.15131227767412,0.134062408892833,0.36833896571094,0.186985422051772,0.816473844223978
"1322","Erwinia oleae",0.240190071114691,0.0305678873610433,0.225016026046813,0.0588425352338771,0.276868645804858
"1323","Peptoanaerobacter stomatis",0.159906095850483,0.251471057025943,0.46124063010019,0.309422692933264,0.0926354734490227
"1324","Stomatobaculum longum",0.0906249919343676,0,0.0617805166255516,0.0457001393810874,0.0510027094399105
"1325","Bacteroides fragilis",3.0984972248755e-05,0.00350748332955025,0.0151545959195035,0.0108990693132544,0.0106129296657685
"1326","Bacteroides thetaiotaomicron",0.000347143388715445,0.0466005929108358,0.0935350955001336,0.0739265829919442,0.0887410916898085
"1327","Bacteroides uniformis",0.000225422098493349,0.00442557281380758,0.00670079066448706,0.00725731901550587,0.00923156246225844
"1328","Bacteroides vulgatus",0.0002195441526434,0.00114684181835634,0.00228320689733315,0.00360600091455148,0.004665201798404
"1329","Atopobium vaginae",0.12735629475074,0.55640951836416,0.399015864169389,0,0.267059019076677
"1330","Parabacteroides distasonis",0.00210134071853485,0.00261451694187302,0.00184073447481427,0,0
"1331","Facklamia languida",0.0828885045733913,0.18046022606221,0.194583645551123,0.379925183576641,0.132717094721621
"1332","Campylobacter gracilis",0.556800272592789,0.108304735265099,0.440070615636449,0.45944445939359,0.343593230528272
"1333","Campylobacter ureolyticus",0.461557910216905,0,0,0.181814458349099,0.422280411324119
"1334","Trichococcus flocculiformis",0.0662382856524413,0.228599451018758,0.578344073865964,0.182467030324108,0.268080577563425
"1335","Streptococcus ovis",0.180655842863358,0.203280546761859,0.425601158047724,0.297526433701899,0.119830120277627
"1336","Obesumbacterium proteus",0.116613277057422,0.161496373492642,0.134267014681577,0.318109447841169,0.217638770333628
"1337","Pragia fontium",0.392775524318336,0.147219479121151,0.378126800006618,0.234454384022088,0.285658149853916
"1338","Buttiauxella ferragutiae",0.300832787501606,0.130666071332214,0.297059428436508,0.162017395676839,0.332251010970074
"1339","Chlamydia psittaci",0.0388282953650795,0.181369107743651,0.218751907242701,0.0526224229085994,0.363704403073835
"1340","Leclercia adecarboxylata",0.182992670714522,0.259939060350501,0.236200029793897,0.252427258700591,0.284879012531669
"1341","Porphyromonas gingivalis",0.0366760691151932,0.0304627781373833,0.0215500492101234,0.0895682956625515,0.125207404348968
"1342","Prevotella ruminicola",0.0446664447536493,0.413501698054317,0,0,0
"1343","Prevotella loescheii",0.0434787619524701,0.102323580107541,0.45112209414177,0.0710652250197397,0.10896391023144
"1344","Clostridium disporicum",0.0446441184196182,0.0209870323136683,0,0.0359129366782373,0.150764632133295
"1345","[Clostridium] methylpentosum",0.281072090268373,0.0283389211177126,0.0664548070735034,0.109905220399636,0.198908183234914
"1346","[Clostridium] saccharolyticum",0.0571257185472255,0,0.0271903106850041,0.0474767336703094,0.0331841154590505
"1347","Clostridium sartagoforme",0.298829968312672,0.0725955582626863,0,0.290501273711947,0.187568464788996
"1348","Slackia exigua",0.159179235463587,0.237795786815378,0.199299180613351,0.0220001889594185,0.163462669546393
"1349","Eggerthella lenta",0.00697460013423157,0.00890330936953483,0,0.00602159851406946,0.0061486747675058
"1350","Gemella sanguinis",0.0506545733658857,0,0.239831005123671,0.194380988661585,0.174326350535909
"1351","Cryptobacterium curtum",0.261253425079683,0.0373355579878686,0.328233109651065,0.181902847704202,0.215892353667621
"1352","Oxalobacter formigenes",0.144207705894479,0.04378244218643,0.0935166422596625,0.114463627869636,0
"1353","Desulfotalea psychrophila",0.333125044615021,0.0705069887093111,0.234982308006758,0.305365060299629,0.370980564208727
"1354","Fusobacterium nucleatum",0.0070120147343302,0.0198716862892962,0,0.0597654118127238,0.105068873110862
"1355","Faecalibacterium prausnitzii",0,0,0,0,0.00559074872258063
"1356","Achromobacter xylosoxidans",0.0467073247835299,0.24294814224739,0.511896396383348,0.151300231325996,0.212186291195495
"1357","Fusobacterium necrophorum",0.238765887819526,0.357768902604231,0.127178787552375,0.315930091572429,0.0523334738079385
"1358","Fusobacterium periodonticum",0.0728965150836835,0.0259708910341434,0.0852905302422736,0.0282349277302003,0.0752806481063797
"1359","Idiomarina abyssalis",0.141933660356305,0.394425525021858,0.362007826823314,0.167008450402668,0.0519856973524018
"1360","Idiomarina zobellii",0.0816765683576096,0,0.439490982574791,0.272544134107387,0.791458519933612
"1361","Bacteroides faecichinchillae",0.0294356864066347,0.0118898023563372,0.0311737411590437,0.0414565458672968,0.0376007848600652
"1362","Lactobacillus pasteurii",0.21606719597046,0.152222033377984,0.226174791656415,0.053739827572392,0.36142242439611
"1363","Desulfovibrio desulfuricans",0.273786651745388,0,0.133019861639281,0.491469272489957,0.0226148014648319
"1364","Lachnospiraceae bacterium NK3A20",0.25324104314082,0.449133289501621,0.34095910962226,0.147565912304514,0.0334116580637311
"1365","Ruminococcus sp. NK3A76",0.465032247195858,0.165605294159423,0,0.0633473434073361,0
"1366","Clostridiales bacterium NK3B98",0.30833912934716,0.15017266531069,0.337381909877921,0.238006644596224,0.474524936176561
"1367","Lachnospiraceae bacterium NK4A179",0.323819327860907,0.27790545815978,0.838810060270771,0.504238859186818,0.163041458276937
"1368","Desulfovibrio vulgaris",0.468460402116345,0.226150074751495,0.281267311681239,0.329914177408759,0.29543501211767
"1369","Eremococcus coleocola",0.447359668341371,0.069375861457404,0.0744630370684715,0,0.180980148061571
"1370","Lactobacillus manihotivorans",0.189758266760351,0.0284107700192208,0.314516419930942,0.311431464251978,0.104046510535063
"1371","Dorea longicatena",0.00491827851862388,0,0.00239742397353717,0,0
"1372","Mageeibacillus indolicus",0.610227899486388,0,0.0493196079100852,0.509089534222444,0.228318665782427
"1373","Ignavigranum ruoffiae",0.122098295473856,0.188097604527413,0.300599993312996,0.173374818904147,0.12698099927587
"1374","[Clostridium] hiranonis",0.0646947548171821,0.0518537233670902,0.204322031107492,0.0977109946995216,0.126663643521956
"1375","[Clostridium] hylemonae",0.122489505288155,0.158713342581044,0.0285540548230344,0.0648298749441583,0.0608999811108806
"1376","Plautia stali symbiont",0.318330845542559,0.00969455889594317,0.274432538430496,0.135639188579839,0.229970193820018
"1377","Desulfovibrio piger",0.277696798737448,0.0774269644267038,0.0801927608745402,0.11320841132974,0.221188782391632
"1378","Oligella ureolytica",0.192590137469004,0.0722680610709904,0.0780366010215714,0.0812150903671359,0.168956750857345
"1379","Acidaminococcus fermentans",0.10433441580013,0.206786289864593,0.213919618515037,0.0398746829404417,0.248905060437572
"1380","Megasphaera elsdenii",0,0.227863815500046,0.0247233785039496,0.198675933861439,0
"1381","Clostridium sp. HGF2",0.0377825222369094,0.0605427557057779,0.109081179460636,0.0204685461234314,0.0224220443931272
"1382","Erwinia toletana",0.283724471069428,0.0928540714898305,0.345257762229443,0.357988970607082,0.271908533341459
"1383","Atopobium sp. BS2",0.352949894347781,0.166904121252963,0.298272297766902,0.284677650467259,0.212888893910091
"1384","Veillonella sp. ACP1",0.00629862495014086,0.227099181867877,0.0946068942327117,0.0155751930460881,0.0749768420741388
"1385","Lachnoanaerobaculum sp. OBRC5-5",0.0398911313202702,0.0177817375094162,0.0430200321392619,0,0
"1386","Casaltella massiliensis",0.0402873146120921,0,0.0455060877780009,0.0805458589375797,0.110107653778326
"1387","Fenollaria massiliensis",0.0184810076139562,0,0.0206436732012808,0.0213986107629579,0.0212270996499991
"1388","Levyella massiliensis",0.0343715580096607,0,0.102349843018348,0.0448645247528196,0.113296684733388
"1389","Anaerococcus provenciensis",0.0125829465099552,0,0.0467132649466282,0.185912399264109,0.128635152892614
"1390","Flavobacterium sp. B17",0.321487862346788,0.0899699581912112,0.439007649208179,0.504703797288774,0
"1391","Oceanospirillum linum",0.327783514004169,0.141767951650484,0.216189939266615,0.307915002926752,0.127992670212767
"1392","Selenomonas ruminantium",0.441313224902647,0.0985883682770971,0.331760302732185,0.0999010304327246,0.453413783755052
"1393","Clostridium sp. ASF356",0.17922068970085,0.128504951277779,0.0438647657801935,0.109686951716422,0.310838583795666
"1394","Eubacterium plexicaudatum",0.200450815210606,0,0.0597605424293553,0,0.021885387479269
"1395","Lactobacillus mucosae",0.16264237204812,0.118672437142167,0.0694761994442357,0.104376924819299,0.173917847601781
"1396","Roseimaritima ulvae",0.199944268765204,0.0325317578813766,0.41769991165313,0.449108670761083,0.46731775667745
"1397","Saccharicrinis fermentans",0.245882940848696,1.02536898658856,0.431537876520238,0.274629801956285,0.142041801987358
"1398","Bifidobacterium reuteri",0.0736380696786778,0.0660412878537207,0.240722926448329,0.41759378372217,0.149888410308771
